CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
1061983,CYTOKINETICS INC,10-K,2012-03-13,2011-12-31,2834.0,,,1231.0,1061983_2011,158563,2834.0,0.0,0.0,0.0,0,51.14,1.196,52.773,48.178,49.023,49.475,74.916,0.152,0.0,0.0,1.297,-47.86,0.0,0.0,30.19,4.592,4.595,-47.86,24.102,0.0,-408.507,0.22,4.0,22.446,0.0,0.0,0.035,0.96,0.03531526,-0.361824647,-0.001697702,0.0,0.046235765,0.461429079,-0.337519174,-0.240582293,1.0,0.669889165,0.904772316,-7.740833381,-0.906239933,0.383650059,0,0,
1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,10-K,2012-02-09,2011-12-31,3714.0,DE,DE,1231.0,1062231_2011,117861,3714.0,0.0,0.0,0.0,0,763.1,337.1,2328.7,-425.5,169.2,1995.4,73.8,0.0,227.0,1180.2,125.6,142.8,177.2,0.0,0.0,576.1,2748.3,142.8,1865.2,0.0,-847.3,336.8,2585.0,4.6,4.1,1.0,92.2,9.89,0.104964667,0.057478507,0.082954494,0.021109961,0.510284708,0.062162641,-0.18593311,0.008003009,1.0,-0.582970946,1.021974042,-0.363851076,0.101344098,-0.045145609,0,0,
1062449,BUFFALO WILD WINGS INC,10-K,2012-02-21,2011-12-25,5812.0,MN,MN,1228.0,1062449_2011,157218,5812.0,0.0,0.0,0.0,0,139.245,30.089,495.359,317.986,60.486,572.599,18.378,0.0,0.0,0.0,49.913,50.426,6.311,0.0,39.956,114.27,177.373,50.426,479.258,0.0,204.477,19.726,784.478,1.709,0.0,22.476,0.0,67.51,-0.042166638,0.12776745,0.009882199,0.004917119,0.251742676,0.280552501,0.011495129,0.00376882,1.0,0.256295892,1.07062822,0.412785475,0.147170032,-0.100301924,0,0,
1062478,ACTUATE CORP,10-K,2012-03-09,2011-12-31,7372.0,DE,DE,1231.0,1062478_2011,112624,7372.0,0.0,0.0,0.0,0,101.403,1.521,176.904,116.863,67.428,19.53,48.519,0.0,0.0,0.0,4.335,11.987,0.0,0.0,28.669,56.528,60.041,11.987,14.255,0.0,49.376,26.844,135.03,14.371,0.0,7.623,0.936,5.86,0.007703974,0.089768747,-0.009652784,0.0,0.607951205,0.067292767,0.00692316,0.006077025,1.0,0.411024371,0.889986928,0.279111835,0.116142088,-0.082574792,0,0,
1062530,DIGITAL RIVER INC /DE,10-K,2012-02-27,2011-12-31,5045.0,DE,DE,1231.0,1062530_2011,113362,5045.0,0.0,0.0,0.0,0,829.604,243.41,1310.776,632.272,722.042,64.924,35.507,0.0,0.0,353.805,30.896,17.167,0.0,99.047,224.849,312.143,678.504,17.167,151.176,0.0,263.805,64.811,398.14,2.83,0.0,-1.556,9.018,15.02,-0.010761784,0.012415756,0.010503894,0.0,0.409831276,0.05865644,-0.170696446,-0.00058515,1.0,1.185550442,1.031436301,0.201258644,0.018789633,-0.011332771,0,0,
1062613,FAIRPOINT COMMUNICATIONS INC,10-K,2012-03-09,2011-12-31,4813.0,DE,DE,1231.0,1062613_2011,148217,4813.0,0.0,0.0,0.0,0,185.667,65.184,1989.645,-106.143,41.796,470.785,26.197,11.252,0.0,992.69,358.406,171.962,0.935,0.0,24.446,154.131,2095.788,171.962,1943.555,0.0,-608.439,104.298,1021.59,0.0,0.0,226.613,73.328,4.33,-0.029360691,0.229446559,-0.008410298,-0.008565835,0.143133072,-0.062206113,0.00697856,0.160922729,0.0,-0.935732905,0.760473862,-0.305802794,0.237179497,-0.046693835,0,0,
1062822,"LEXICON PHARMACEUTICALS, INC./DE",10-K,2012-03-08,2011-12-31,2834.0,DE,DE,1231.0,1062822_2011,133868,2835.0,0.0,0.0,0.0,0,285.79,6.042,430.512,297.568,281.692,103.491,480.171,1.443,0.0,23.451,4.887,-116.215,0.0,0.0,95.383,21.39,132.944,-116.215,126.952,0.0,-789.6,0.35,1.849,160.781,0.0,0.0,2.528,1.29,-0.024677826,-0.222115486,-0.000988217,0.0,0.237863288,-0.549507933,1.755617522,0.034378804,1.0,0.480397334,0.962692141,-1.834095217,-0.26407394,0.185897597,0,0,
1063537,NUTRACEA,10-K,2012-03-30,2011-12-31,2040.0,CA,CA,1231.0,1063537_2011,114415,2834.0,0.0,0.0,0.0,0,15.013,2.995,52.232,13.714,5.447,27.057,201.265,6.792,15.056,7.933,4.98,-10.099,2.297,0.0,2.118,15.604,28.6,-10.099,44.008,0.0,-195.899,6.061,36.957,0.0,0.0,-0.345,1.763,0.111,0.00299651,-0.029396146,0.025773782,-0.013218783,0.359741155,0.125272641,-0.242130889,0.062424759,1.0,0.613865051,1.096537182,-3.750555215,-0.166200796,0.135013655,0,0,
106455,WESTMORELAND COAL Co,10-K,2012-03-13,2011-12-31,1221.0,DE,DE,1231.0,106455_2011,11440,1220.0,0.0,0.0,0.0,0,122.453,45.326,759.172,-241.781,30.783,389.506,13.811,20.795,229.7,261.474,67.45,-33.1,25.696,87.674,0.0,144.122,1009.03,-33.1,725.328,0.16,-402.596,60.987,501.713,0.422,0.0,-0.426,29.769,12.75,-0.006706954,-0.149072726,-0.002489602,0.002815543,0.436866744,0.007177957,0.129702497,-0.043166807,1.0,-1.373051603,0.942471686,-0.530309337,-0.004948813,0.10591211,0,0,
1064728,PEABODY ENERGY CORP,10-K,2012-02-27,2011-12-31,1221.0,DE,DE,1231.0,1064728_2011,142460,1220.0,0.0,0.0,0.0,0,3005.9,735.6,16733.0,5485.1,806.3,5550.0,271.1,101.1,4101.4,6556.4,535.3,1021.9,446.3,705.0,7.2,1823.7,11217.2,957.7,14774.8,0.0,3601.6,987.5,7974.4,0.0,0.0,363.2,238.6,33.11,0.016009339,0.089905717,0.030559402,0.008072295,0.272754437,0.142366158,-0.048110648,-0.004440167,1.0,0.611076878,1.374239201,0.215239347,0.093199068,-0.072465574,0,0,
1064863,AMERIGROUP CORP,10-K,2012-02-24,2011-12-31,6324.0,,,1231.0,1064863_2011,145367,6324.0,1.0,0.0,0.0,0,1165.76,722.801,2801.348,1284.519,941.157,5437.14,46.878,256.995,400.0,400.0,36.054,195.621,0.0,1246.19,394.346,1084.174,1516.829,195.621,313.726,0.0,1071.566,141.277,6318.394,52.554,0.0,114.225,20.55,59.08,0.031810501,0.131127358,0.009917132,0.0,0.624552537,0.08052523,-0.380787615,-0.050708917,1.0,0.463800242,1.049846392,0.382517988,0.117941791,-0.161709084,0,0,
1065049,LEAP WIRELESS INTERNATIONAL INC,10-K,2012-02-21,2011-12-31,4812.0,DE,DE,1231.0,1065049_2011,114484,4812.0,0.0,0.0,0.0,0,1060.437,306.881,5152.69,613.315,754.644,1796.062,78.924,21.911,422.587,3198.749,551.487,-314.627,116.957,0.0,409.401,738.546,4443.465,-314.627,3913.115,0.0,-1562.129,86.736,3071.131,1.346,0.0,39.377,256.175,9.29,-0.016398477,-0.06033494,0.007206198,0.00254638,0.473669481,0.130867328,-0.169326085,0.107857484,1.0,0.836486208,0.83750292,-0.303167666,-0.00370195,0.171939501,0,0,
1065087,ALBANY MOLECULAR RESEARCH INC,10-K,2012-03-15,2011-12-31,8731.0,DE,DE,1231.0,1065087_2011,118081,8731.0,0.0,0.0,0.0,0,100.56,20.424,263.067,206.434,20.198,154.744,30.605,2.839,0.0,3.003,17.283,-32.296,26.004,0.956,0.214,37.976,56.633,-32.296,296.63,0.0,66.888,40.663,207.645,0.671,0.0,-4.342,0.714,2.93,0.019796897,-0.10726776,-0.024336377,-0.003733595,0.353799602,0.186994026,0.55339548,0.070122382,1.0,2.302084303,0.913837883,0.254262222,-0.136558367,0.21123377,0,0,
1065088,EBAY INC,10-K,2012-01-31,2011-12-31,7389.0,DE,DE,1231.0,1065088_2011,114524,7370.0,0.0,0.0,0.0,0,12661.454,4250.652,27320.218,17929.879,5929.402,2787.605,1286.487,564.601,0.0,1525.047,939.953,3229.387,0.0,2451.421,1238.301,6734.204,9390.339,3229.387,4876.782,0.0,13938.933,6195.28,11651.654,242.21,297.686,680.659,25.03,30.33,0.02407174,0.152916614,0.082634978,0.0,0.710265196,0.174231716,-0.221496119,0.041816091,1.0,0.459514845,1.038425468,0.510205775,0.144035308,-0.09499647,0,0,
1065280,NETFLIX INC,10-K,2012-02-10,2011-12-31,7841.0,DE,DE,1231.0,1065280_2011,147579,7841.0,0.0,0.0,0.0,0,1830.857,924.706,3069.196,642.81,797.811,1200.282,55.399,2.319,198.06,431.8,839.619,226.126,0.0,0.0,289.758,1225.055,2426.386,226.126,2537.768,0.0,423.636,0.0,3204.577,219.561,0.0,133.396,20.025,69.29,-0.046293711,0.019298673,0.0,0.0,0.354522162,0.481799665,-0.132010553,-0.081956415,1.0,0.167459634,1.258831913,0.138028331,0.123663331,0.012924858,0,0,
106532,WEYCO GROUP INC,10-K,2012-03-13,2011-12-31,5130.0,WI,WI,1231.0,106532_2011,11455,5130.0,0.0,0.0,0.0,0,128.223,12.936,273.508,165.991,15.074,161.559,10.922,37.0,0.0,0.0,2.819,15.251,62.689,46.839,4.745,64.895,102.118,15.251,58.019,0.0,132.847,44.452,271.1,1.096,0.0,8.581,0.611,24.55,0.034241352,-0.036418664,0.022586091,0.026473861,0.831262705,0.188338981,-0.107519193,-0.002106008,1.0,0.619057333,1.144145532,0.485715226,0.089368501,0.042789616,0,0,
1065332,NIC INC,10-K,2012-02-24,2011-12-31,8742.0,CO,CO,1231.0,1065332_2011,122078,7370.0,0.0,0.0,0.0,0,134.086,45.038,144.353,65.076,77.87,108.761,64.178,0.0,0.0,0.0,4.898,22.943,0.0,0.0,16.231,77.872,79.277,22.943,26.436,0.0,-31.729,49.306,180.899,0.652,0.0,15.531,0.0,13.31,-0.107535712,0.014507545,0.056677186,0.0,0.399229666,0.094843294,-0.069948955,0.023140641,1.0,0.076182745,1.148277096,-0.219801459,0.266527194,0.021311623,0,0,
1065696,LKQ CORP,10-K,2012-02-27,2011-12-31,5010.0,DE,DE,1231.0,1065696_2011,155394,5010.0,0.0,0.0,0.0,0,1149.735,210.875,3199.704,1644.085,48.247,1873.293,146.949,29.524,1361.369,926.552,54.505,210.264,736.846,0.0,0.0,397.693,1555.619,210.264,604.048,0.0,739.833,281.764,3269.862,11.919,0.0,125.507,24.307,30.08,0.059850382,0.100874798,0.032978901,0.088797433,0.852378533,0.307639027,-0.050490159,-0.001809737,1.0,0.371945921,0.975948811,0.2312192,0.112534785,-0.085183098,0,0,
1065837,SKECHERS USA INC,10-K,2012-02-29,2011-12-31,3140.0,DE,DE,1231.0,1065837_2011,121142,3140.0,0.0,0.0,0.0,0,887.351,231.0,1281.888,852.561,351.144,948.616,49.256,60.472,37.326,76.531,35.232,-67.484,226.407,0.0,0.0,308.466,389.361,-67.484,548.566,0.0,531.635,182.654,1606.016,3.321,0.0,-63.467,12.053,12.12,-0.135009251,-0.13213298,-0.071947769,-0.13312885,0.432407511,-0.134568387,-0.326450983,-0.170549799,1.0,1.428116713,0.963050975,0.41472812,-0.092752253,-0.02531351,0,0,
1065860,LIME ENERGY CO.,10-K,2012-03-16,2011-12-31,1700.0,DE,DE,1231.0,1065860_2011,113530,8711.0,0.0,0.0,0.0,1,74.847,21.796,99.554,45.124,9.015,94.967,23.843,0.234,3.6,3.418,1.325,-11.579,33.417,0.154,0.725,51.012,54.43,-11.579,8.431,0.0,-140.28,31.201,120.083,0.065,0.033,0.0,0.129,3.18,0.027283001,-0.049712102,0.05174622,0.182984448,0.841784358,0.300265073,0.846214311,-0.059115809,1.0,0.595140591,1.649888027,-1.409084517,-0.115012958,-0.018522305,0,1,
1066104,CORPORATE EXECUTIVE BOARD CO,10-K,2012-02-29,2011-12-31,8742.0,DE,DE,1231.0,1066104_2011,118502,8742.0,0.0,0.0,0.0,0,348.276,3.732,533.692,79.564,137.223,167.258,33.302,0.0,0.0,0.0,16.928,57.447,0.0,6.722,3.794,368.886,454.128,52.655,157.346,0.0,333.036,154.255,484.663,2.162,0.0,38.86,0.55,38.1,0.000724248,-0.065494649,0.024779636,0.0,0.591142457,0.114407951,0.024270114,0.014395858,1.0,0.062707764,1.142344001,0.624022845,0.172505865,0.098227604,0,0,
1066107,EL PASO CORP/DE,10-K,2012-02-27,2011-12-31,4922.0,DE,DE,1231.0,1066107_2011,4242,4922.0,0.0,0.0,0.0,0,1577.0,415.0,24314.0,4354.0,194.0,1860.0,772.235,362.0,5942.0,12605.0,1116.0,206.0,175.0,170.0,0.0,2148.0,17179.0,206.0,42530.0,0.0,-3089.0,644.0,4860.0,98.0,0.0,-50.0,1011.0,26.57,0.018877057,0.079622459,0.005808325,0.000242014,0.203586411,0.010066395,0.072098376,-0.025432365,1.0,0.212200982,0.777829065,-0.127046146,0.047997039,-0.103823814,0,0,
106618,HANDY & HARMAN LTD.,10-K,2012-03-15,2011-12-31,3470.0,DE,DE,1231.0,106618_2011,11462,3330.0,0.0,0.0,0.0,0,170.494,35.624,493.19,58.998,6.841,476.185,12.646,29.037,50.0,135.457,15.847,136.593,50.385,25.856,0.0,100.425,434.192,138.775,185.262,0.0,-496.875,81.261,664.017,0.0,0.0,-104.59,16.079,9.9,0.090620712,0.215129119,0.025783654,0.00015353,0.829037491,0.120307188,-0.00086646,0.313396394,1.0,0.471247346,1.021552521,-1.007471765,0.101916097,0.096872941,0,0,
106640,WHIRLPOOL CORP /DE/,10-K,2012-02-22,2011-12-31,3630.0,DE,DE,1231.0,106640_2011,11465,3630.0,0.0,0.0,0.0,0,6422.0,3512.0,15181.0,4181.0,1109.0,15655.0,76.0,362.0,300.0,2129.0,558.0,390.0,2354.0,0.0,0.0,6297.0,10901.0,390.0,9248.0,0.0,3696.0,2105.0,18666.0,14.0,0.0,-436.0,213.0,47.45,-0.047716561,0.014236958,-0.011246546,-0.028473915,0.722613794,0.013503336,-0.21639901,-0.015001165,1.0,1.159392158,0.986804712,0.243462223,0.011000593,-0.029124005,0,0,
1066684,THEGLOBE COM INC,10-K,2012-03-28,2011-12-31,7310.0,DE,DE,1231.0,1066684_2011,115313,7370.0,0.0,0.0,0.0,0,0.006,0.469,0.006,-3.189,0.001,0.0,441.485,0.5,0.0,0.0,0.0,-0.038,0.0,0.0,0.0,3.195,3.195,-0.039,0.0,0.0,-297.933,0.0,0.0,0.0,0.0,0.0,0.05,0.001,-0.999627561,-2.072079423,0.0,0.0,0.833333333,,,1.621628498,0.0,-7.034304207,,-89.01324503,0.550619489,4.061809847,0,0,
1066923,"SkyPeople Fruit Juice, Inc",10-K,2012-03-28,2011-12-31,2030.0,FL,FL,1231.0,1066923_2011,149379,2086.0,0.0,0.0,0.0,0,104.029,2.973,160.303,137.926,61.47,53.44,25.69,6.71,0.0,0.0,3.553,13.205,6.126,0.0,0.316,16.474,16.474,13.205,57.257,0.001,78.711,36.192,84.021,0.0,1.911,5.09,0.85,1.86,-0.059648199,0.041450002,-0.072259458,0.004487761,0.340324261,0.293085403,0.632594212,-0.097609561,0.0,2.886483591,0.8320865,0.491013892,0.119430079,-0.093325919,0,0,
1067701,UNITED RENTALS INC /DE,10-K,2012-01-25,2011-12-31,7359.0,DE,DE,1231.0,1067701_2011,66065,7350.0,0.0,0.0,0.0,0,723.0,206.0,4143.0,64.0,36.0,1290.0,62.878,395.0,1892.0,2647.0,476.0,101.0,44.0,0.0,0.0,864.0,4040.0,101.0,4876.0,39.0,-424.0,464.0,2611.0,35.0,18.0,63.0,230.0,29.55,0.0079122,0.062787136,0.022205207,0.001276161,0.27130099,0.148839326,0.016099156,0.032664052,1.0,0.034444808,1.027110491,-0.102341299,0.095100169,-0.031393568,0,0,
1067837,ENTERCOM COMMUNICATIONS CORP,10-K,2012-02-29,2011-12-31,4832.0,PA,PA,1231.0,1067837_2011,117902,4832.0,0.0,0.0,0.0,0,81.406,0.404,919.269,251.144,3.625,263.664,38.242,3.778,804.578,611.056,11.276,68.51,0.0,0.187,0.0,31.373,668.125,68.51,199.276,0.0,-346.565,69.053,382.727,0.071,0.0,-16.444,24.95,6.15,-0.002549039,0.088579098,-0.002026046,0.0,0.932562721,-0.051306341,-0.079055389,0.024677579,1.0,1.067842235,1.037180547,-0.377000639,0.083779612,-0.064325873,0,0,
1068717,RTI INTERNATIONAL METALS INC,10-K,2012-02-28,2011-12-31,3350.0,OH,OH,1231.0,1068717_2011,16650,3490.0,0.0,0.0,0.0,0,719.786,59.591,1129.115,722.752,321.097,406.519,30.197,0.0,0.0,186.981,22.488,6.552,275.061,12.683,164.255,138.415,406.363,6.552,555.905,0.0,260.855,95.022,529.679,0.367,0.0,5.583,17.771,23.21,0.018644266,0.200772909,0.034693683,0.004778242,0.459283598,0.124655771,-0.294483198,0.002376636,1.0,1.031217709,1.084920016,0.231026069,0.02648623,-0.197968755,0,0,
1069183,TASER INTERNATIONAL INC,10-K,2012-03-13,2011-12-31,3480.0,,,,1069183_2011,143912,3480.0,0.0,0.0,0.0,0,61.732,4.514,104.963,82.456,26.408,34.053,55.697,0.0,0.0,0.0,7.7,-7.04,11.485,0.0,5.108,15.888,22.507,-7.04,51.314,0.0,28.064,11.78,90.028,1.427,0.141,-2.589,0.0,5.12,-0.067592785,-0.112925565,-0.014621605,-0.052498445,0.492649791,0.034020119,-0.12725776,-0.026458328,1.0,0.289148204,0.738088001,0.267370407,-0.091737088,0.090897782,0,0,
1069202,LENNOX INTERNATIONAL INC,10-K,2012-02-16,2011-12-31,3585.0,DE,DE,1231.0,1069202_2011,122380,3585.0,0.0,0.0,0.0,0,903.2,277.0,1705.7,467.8,45.0,2409.6,50.555,5.5,1539.5,459.6,60.4,88.3,336.5,0.0,0.0,572.9,1237.9,88.3,915.9,0.0,655.8,408.7,3303.6,2.5,5.7,42.3,18.7,33.75,0.076581217,-0.003826118,0.01406834,0.029608264,0.791932931,0.068793587,-0.065079168,-0.019842941,1.0,0.274171511,0.868177651,0.384475582,0.087530046,-0.013126527,0,0,
1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",10-K,2012-03-07,2011-12-25,4899.0,DE,DE,1225.0,1069258_2011,126056,4899.0,0.0,0.0,0.0,0,421.0,48.8,1216.0,312.6,70.7,474.7,32.421,1.6,425.7,654.3,48.0,-23.5,76.6,0.3,1.1,213.8,903.4,-24.2,95.1,0.0,-408.0,248.2,713.9,63.1,0.0,1.9,51.2,5.97,0.10387535,0.095770789,0.136636037,0.057873409,0.882236842,0.652391546,0.973938173,-0.064913437,1.0,1.61505842,0.784125303,-0.335526316,0.023766447,-0.139261458,0,0,
1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,10-K,2012-03-29,2011-12-31,2890.0,NV,NV,1231.0,1069394_2011,126010,2810.0,0.0,0.0,0.0,0,5.865,0.515,14.505,10.613,0.507,9.322,13.17,0.979,0.0,1.647,0.341,0.183,2.891,0.0,0.0,2.245,3.892,0.183,11.986,0.0,-5.265,2.332,15.519,-1.03,0.438,1.126,0.096,2.2499,0.092342113,0.095325265,0.076816163,0.023865216,0.399379524,0.215444407,-0.109475088,0.025399542,0.0,0.358169973,1.087779372,-0.362978283,0.096863151,-0.070036272,0,0,
1069530,PAIN THERAPEUTICS INC,10-K,2012-02-09,2011-12-31,2834.0,DE,DE,1231.0,1069530_2011,137642,2834.0,0.0,0.0,0.0,0,98.489,0.464,98.963,44.393,98.131,14.835,44.732,0.0,0.0,0.0,0.163,-2.613,0.0,0.0,24.987,13.272,54.57,-2.613,1.33,0.0,-132.077,0.0,11.484,9.042,0.0,0.0,0.0,3.8,-0.061577125,-0.574147902,-0.07180129,0.0,0.007174399,0.918308406,-1.177018516,0.059139197,1.0,0.261163561,0.784611551,-1.334609905,-0.026403807,0.669122619,0,0,
1069878,TREX CO INC,10-K,2012-03-07,2011-12-31,2400.0,DE,DE,1231.0,1069878_2011,119316,2400.0,0.0,0.0,0.0,0,102.054,11.892,228.09,92.499,41.526,185.598,15.602,86.425,0.0,0.0,18.4,-11.588,28.896,0.0,37.0,120.628,135.591,-11.588,306.72,0.0,-7.542,29.514,266.789,1.427,0.033,-2.605,15.743,22.91,-0.055553104,0.051077421,-0.100389784,-0.000525315,0.312823885,-0.042225166,0.375881025,-0.008776055,1.0,0.258780576,0.971792581,-0.033065895,0.006795563,-0.057473655,0,0,
1070336,ACHILLION PHARMACEUTICALS INC,10-K,2012-03-08,2011-12-31,2834.0,DE,DE,1231.0,1070336_2011,174136,2836.0,0.0,0.0,0.0,0,55.092,4.795,82.63,70.968,53.566,44.277,69.788,0.141,0.438,0.229,0.317,-44.206,0.0,26.377,37.456,8.944,11.662,-44.206,6.484,0.0,-275.62,0.783,0.247,61.663,0.0,0.0,0.045,7.62,-0.068746672,0.421495758,0.001689561,0.0,0.339707128,-0.935775213,16.57380952,0.101381564,1.0,0.13345254,2.272814493,-3.3355924,-0.534442696,-0.68735314,0,0,
1070412,CONSOL Energy Inc,10-K,2012-02-10,2011-12-31,1221.0,DE,DE,1231.0,1070412_2011,120093,1220.0,0.0,0.0,0.0,0,1897.977,522.003,12525.7,3610.885,375.736,4132.55,227.056,20.691,250.0,3177.423,741.822,632.497,258.335,300.492,0.0,1388.397,8914.815,632.497,14087.319,0.0,1383.183,883.47,5991.172,9.033,75.633,155.456,263.891,36.7,0.02471574,0.033140174,0.030640612,-1.6507e-05,0.225420376,0.12516649,0.046044144,0.016394793,1.0,0.433325863,0.725250466,0.110427601,0.083974868,-0.009907746,0,0,
1070985,CORRECTIONS CORP OF AMERICA,10-K,2012-02-27,2011-12-31,8744.0,MD,MD,1231.0,1070985_2011,65084,8744.0,0.0,0.0,0.0,0,359.429,45.8,3019.631,1408.022,55.832,1203.231,99.528,0.0,383.623,1245.014,109.1,162.51,0.0,13.155,0.0,198.362,1611.609,162.51,3511.302,0.0,277.592,271.217,1735.613,2.137,0.605,96.301,76.984,20.37,-0.013849734,-0.031000895,-0.011357255,0.0,0.117524625,0.098571554,0.145975859,0.000758643,1.0,0.694501414,0.998138966,0.091929113,0.111203985,0.032637781,0,0,
1071625,DOVER SADDLERY INC,10-K,2012-03-29,2011-12-31,5940.0,,,1231.0,1071625_2011,165053,5961.0,0.0,0.0,0.0,0,22.937,3.221,28.193,12.018,0.313,49.084,5.333,0.08,24.214,6.503,0.752,1.725,19.383,0.0,0.0,9.35,16.175,1.725,9.852,0.0,-27.617,0.811,80.832,0.083,0.308,1.306,0.728,4.0,0.109079665,0.084534807,0.010745623,0.135827761,0.858830206,0.026374803,0.04556025,-0.020139268,1.0,0.563378961,1.151210806,-0.979569397,0.133330969,-0.096903869,0,0,
1071739,CENTENE CORP,10-K,2012-02-21,2011-12-31,6324.0,,,,1071739_2011,145552,6324.0,1.0,0.0,0.0,0,940.01,216.504,2190.336,935.634,704.197,4515.444,50.865,3.234,419.183,348.344,47.81,111.218,0.0,506.14,130.499,837.613,1253.917,111.218,526.916,0.0,570.722,157.45,5340.582,15.815,0.0,66.522,20.32,39.59,-0.018237064,-0.000203182,0.010259256,0.0,0.518877926,0.204695194,-0.028443442,0.001785214,1.0,0.464623792,0.932831433,0.260563676,0.090424483,0.010009632,0,0,
107263,WILLIAMS COMPANIES INC,10-K,2012-02-28,2011-12-31,4922.0,DE,DE,1231.0,107263_2011,11506,4922.0,0.0,0.0,0.0,0,1894.0,691.0,16502.0,1793.0,889.0,3936.0,591.0,353.0,3172.0,8369.0,1614.0,803.0,169.0,1.0,0.0,1675.0,13419.0,376.0,19082.0,0.0,-6209.0,637.0,7930.0,0.0,24.0,124.0,598.0,33.02,-0.011428847,-0.283599363,-0.010705502,-0.00646188,0.183795904,-0.149593157,0.26516517,0.061791796,1.0,0.09187889,0.608522426,-0.376257423,0.066537389,0.374933693,0,0,
1072725,GOLD RESERVE INC,10-K,2012-03-15,2011-12-31,1040.0,B0,B0,1231.0,1072725_2011,5205,1040.0,0.0,0.0,0.0,0,59.214,2.076,78.34,-25.804,58.569,0.0,59.544,0.0,0.0,101.833,0.068,-23.612,0.0,0.0,0.892,2.311,104.144,-23.612,20.961,0.0,-292.142,0.0,0.0,0.016,0.0,0.0,6.71,2.8,-0.104938621,-0.281518357,0.0,0.0,0.008233342,,,-0.051463218,1.0,-0.154771502,1.310979393,-3.729154966,-0.215751851,0.280782938,0,0,
1073146,AMERICAN INTERNATIONAL INDUSTRIES INC,10-K,2012-03-30,2011-12-31,6799.0,NV,NV,1231.0,1073146_2011,66149,5013.0,0.0,0.0,0.0,0,16.094,2.426,20.867,11.79,1.036,12.626,15.365,4.495,0.0,1.425,0.473,-3.205,3.766,0.304,0.156,6.921,8.403,-3.259,7.578,0.0,-24.463,3.063,21.727,0.979,0.0,0.16,0.478,0.24,0.089866975,-0.02681894,-0.06236366,-0.078446469,0.771217712,-0.048976578,0.264272398,-0.141402015,1.0,3.197201432,0.994696437,-1.172329516,-0.125605022,-0.053167372,0,0,
1073429,US CONCRETE INC,10-K,2012-03-14,2011-12-31,3272.0,DE,DE,1231.0,1073429_2011,120824,3270.0,0.0,0.0,0.0,0,133.9,46.749,269.654,116.08,4.229,436.732,12.867,0.615,150.239,60.471,19.662,-11.703,33.156,0.0,0.0,80.902,153.574,-11.703,151.294,0.0,-17.457,82.195,495.008,0.0,0.0,-0.782,11.057,2.9,0.056051007,-0.032987149,0.028104376,0.013793559,0.516217078,0.068712953,-0.329099641,-0.064268778,1.0,3.110871703,1.074116217,-0.064738517,-0.005295675,-0.082445862,0,0,
1073431,Life Technologies Corp,10-K,2012-02-29,2011-12-31,2836.0,DE,DE,1231.0,1073431_2011,118577,2836.0,0.0,0.0,0.0,0,2093.617,178.374,9187.963,4599.226,881.994,1236.089,178.552,450.839,0.0,2297.653,432.306,378.492,377.866,24.996,43.232,1496.306,4588.737,378.492,1345.747,0.0,975.647,636.998,3775.672,111.265,0.0,100.868,155.873,38.91,-0.030086705,0.008783687,0.005305941,0.005842083,0.813269601,0.037429114,-0.043124604,-0.000136204,1.0,0.662001237,0.96494107,0.10618752,0.069137523,-0.008762589,0,0,
1074909,WIZZARD SOFTWARE CORP /CO,10-K,2012-03-30,2011-12-31,7372.0,CO,CO,1231.0,1074909_2011,127475,7372.0,0.0,0.0,0.0,0,2.069,0.659,14.783,13.776,1.442,3.421,97.506,0.0,0.0,0.0,0.054,-9.98,0.0,0.0,0.0,1.007,1.007,-9.98,0.414,0.0,-70.256,0.587,6.54,3.923,0.0,0.0,0.013,0.1293,0.003431291,-0.365598539,0.00470419,0.0,0.900020294,0.156395557,0.185452512,-0.362751544,1.0,1.092680691,1.300925926,-4.752485964,-0.674220388,0.040732747,0,0,
1075531,PRICELINE COM INC,10-K,2012-02-27,2011-12-31,7389.0,DE,DE,1231.0,1075531_2011,119314,7370.0,0.0,0.0,0.0,0,3066.844,146.867,3970.671,2574.295,2661.434,1275.73,49.798,497.64,0.0,0.0,53.824,1056.371,0.0,0.0,2028.598,1105.798,1191.971,1056.371,176.957,77.36,946.156,264.453,4355.61,4.302,0.0,308.663,31.721,467.71,-0.007547599,0.165309024,0.029673572,0.0,0.313527613,0.398681349,0.135013092,0.084652525,1.0,0.11052735,1.228015201,0.238286174,0.351768001,-0.011503901,0,0,
